user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration,avg_page_clicks,total_trips,conversion_rate,cancellation_proportion,avg_days_depatrure_book,avg_days_checkin_book,total_flights_booked,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,round_trips_proportion,avg_flight_seats,avg_checked_bags,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day,avg_flight_distance_from_home_km,weekend_trip_proportion,preferred_perk,perk_filter
387783,2022-10-31,53,M,TRUE,TRUE,usa,oakland,9,0.78,10.89,4,0.44,0,32.43,8.06,2,1608.49,0.45,0.11,1,2.5,1.5,3,188.67,0.1,0.11,1.33,4.67,3136.16,0,free checked bag,1
388328,2022-10-31,50,F,TRUE,TRUE,canada,toronto,10,1.4,15.1,6,0.6,0,19.71,7.62,4,705.92,0.1,0.3,1,1.5,1.25,5,165.6,0.13,0.2,1,4.6,2555.08,0,free checked bag,1
388767,2022-10-31,44,F,TRUE,TRUE,usa,tallahassee,10,1.4,14.4,3,0.3,0,6.86,8.24,2,260.3,,0,1,1,1,3,143.67,,0,1,6,1499.48,0,1 night free hotel with flight,1
388947,2022-10-31,40,M,FALSE,FALSE,usa,new york,11,0.91,11.27,4,0.36,0,6.85,9.18,4,378.27,0.2,0.27,1,1,0.75,2,171,0.1,0.09,1,1.5,2081.19,0,1 night free hotel with flight,1
389434,2022-11-01,41,F,FALSE,FALSE,usa,new york,10,3.2,49.5,7,0.7,0.14,6.26,6.47,7,451.04,0.12,0.4,1,1,0.75,7,140.25,0.2,0.2,1,1.38,2373.06,0,no cancellation fees,1
389662,2022-11-01,38,F,FALSE,FALSE,usa,fresno,10,2.8,26.8,5,0.5,0,7.55,8.45,4,386.31,0.15,0.3,1,1,0.5,4,147.5,,0,1,1.5,2188.15,0,1 night free hotel with flight,1
389759,2022-11-01,32,F,FALSE,TRUE,usa,anchorage,9,2,20.67,4,0.44,0,19.05,19.38,4,1015.94,0.17,0.33,1,1.5,0.25,4,217.25,,0,1.5,4.25,4031.07,0,1 night free hotel with flight,1
390811,2022-11-01,40,F,FALSE,FALSE,usa,los angeles,12,1.5,16.25,6,0.5,0,9.58,9.8,6,488.07,0.1,0.08,1,1,0.67,6,116.33,,0,1,3,2827.17,0,1 night free hotel with flight,1
392453,2022-11-02,57,F,FALSE,FALSE,usa,el paso,11,0.82,10.73,2,0.18,0,6.94,7.15,2,389.46,0.08,0.18,1,1,0.5,2,77.5,0.12,0.27,1,5.5,2467.51,0.5,1 night free hotel with flight,1
395202,2022-11-04,26,F,FALSE,FALSE,usa,san jose,10,0.6,8.8,2,0.2,0,,3.87,0,,0.13,0.2,0,,,2,215.5,0.05,0.1,1,11,,0,exclusive discounts,1
395981,2022-11-04,51,F,TRUE,FALSE,canada,vancouver,11,1.18,12.91,4,0.36,0,10.06,8.8,3,671.64,0.15,0.18,1,1.33,1,4,402.75,,0,1.5,2.5,2642.55,0.25,free hotel meal,1
396552,2022-11-05,45,F,TRUE,FALSE,canada,london,12,0.92,12.17,5,0.42,0,7.93,10.7,4,206.21,,0,0.5,1,0.5,5,165.6,0.1,0.17,1.4,1.6,1557.15,0,free hotel meal,1
399137,2022-11-07,53,F,TRUE,FALSE,usa,dallas,9,1.89,19.56,5,0.56,0,33.09,5.89,3,492.84,0.17,0.33,1,1.33,1,4,196,,0,1.5,3.5,2074.07,0.2,free hotel meal,1
399218,2022-11-07,43,F,TRUE,TRUE,usa,fort worth,11,1.18,13.18,3,0.27,0,7.04,7.39,3,165.68,0.2,0.09,1,1,0.33,2,245.5,0.05,0.09,1,1,930.87,0.33,1 night free hotel with flight,1
399799,2022-11-07,55,F,TRUE,FALSE,canada,toronto,12,1.83,19.08,7,0.58,0,6.88,7.15,4,340.3,0.3,0.08,0.75,1,0.5,7,80.71,0.1,0.17,1.14,5.14,2008.79,0,free hotel meal,1
400275,2022-11-07,55,F,TRUE,TRUE,usa,phoenix,10,0.7,10.8,2,0.2,0,9.45,7.58,2,536.53,0.14,0.4,1,1,0.5,1,263,,0,1,4,3204.8,0,1 night free hotel with flight,1
400582,2022-11-07,32,F,TRUE,FALSE,usa,chicago,10,1.6,16.6,6,0.6,0,7.86,7.13,5,323.29,0.1,0.1,1,1,0.2,6,232.5,0.15,0.1,1,2.33,1750.99,0.33,1 night free hotel with flight,1
400899,2022-11-08,45,F,TRUE,FALSE,canada,quebec,11,2.73,26.64,5,0.45,0,6.61,6.79,5,426.88,,0,1,1.4,0.6,5,152,,0,1.4,3.2,1757.15,0,1 night free hotel with flight,1
401245,2022-11-08,28,F,FALSE,FALSE,usa,omaha,10,1.5,14.6,4,0.4,0,8.04,8.04,4,327.62,0.13,0.4,1,1.25,0,3,125.67,0.15,0.1,1.33,2.67,1621.71,0,1 night free hotel with flight,1
402332,2022-11-08,32,F,FALSE,FALSE,usa,sacramento,10,1.5,16.3,3,0.3,0,11.52,11.69,3,373.56,0.1,0.3,1,1.67,0,3,117,0.05,0.3,1.67,1,1685.77,0.33,1 night free hotel with flight,1
402978,2022-11-09,51,F,TRUE,FALSE,usa,milwaukee,9,1.56,16.44,5,0.56,0,5.83,6.02,5,381.73,0.15,0.11,1,1,0.8,5,115.6,,0,1,9.8,2071.32,0,1 night free hotel with flight,1
403881,2022-11-09,44,F,FALSE,FALSE,usa,san diego,11,2.09,21,7,0.64,0,8.86,12.4,5,597.24,0.22,0.27,0.6,1.4,0.8,7,156.14,0.15,0.09,1.29,5.57,2532.47,0,1 night free hotel with flight,1
404879,2022-11-10,38,F,TRUE,FALSE,usa,newark,11,1.45,15.18,6,0.55,0,7.3,7.37,6,238.1,0.15,0.18,0.83,1.17,0.83,5,229.6,0.1,0.18,1.2,2.8,1231.46,0,1 night free hotel with flight,1
405305,2022-11-10,45,F,TRUE,TRUE,usa,san francisco,12,1.5,15.58,5,0.42,0,10.48,10.74,4,429.2,0.12,0.25,0.75,1.25,0.5,5,236,0.23,0.17,1.2,2,2315.98,0,1 night free hotel with flight,1
406210,2022-11-11,21,F,FALSE,TRUE,usa,anchorage,9,1,12.22,3,0.33,0,142.51,157.7,3,871.69,0.2,0.22,0.67,1.33,0.67,2,167,,0,1,6.5,7538.97,0,1 night free hotel with flight,1
407118,2022-11-11,52,F,TRUE,FALSE,usa,new york,10,2.5,15.8,5,0.5,0.2,94.58,94.75,5,419.47,,0.1,0.8,1.33,0.5,5,193.83,0.15,0.2,1,8.67,1567.27,0,no cancellation fees,1
407250,2022-11-11,36,F,FALSE,FALSE,usa,laredo,11,3.18,30.91,6,0.55,0,6.88,7.62,6,458.12,0.17,0.27,1,1,0.33,5,129.8,,0,1,2,2672.72,0,1 night free hotel with flight,1
407275,2022-11-11,42,F,FALSE,FALSE,usa,philadelphia,11,1.55,16.09,6,0.55,0,6.97,7.25,6,244,0.25,0.09,1,1,0.33,5,159.4,,0,1,4,1370.9,0,1 night free hotel with flight,1
407434,2022-11-11,52,F,TRUE,TRUE,canada,halifax,10,0.7,9.5,3,0.3,0,9.89,5.94,2,356.66,0.1,0.2,1,1,0.5,2,136,,0,1.5,4.5,1868.74,0.33,1 night free hotel with flight,1
407642,2022-11-11,29,F,FALSE,FALSE,canada,hamilton,11,1.18,13.55,3,0.27,0,9.44,9.57,3,161.91,0.15,0.18,1,1,0,3,212,,0,1,1.33,875.94,0,1 night free hotel with flight,1
408551,2022-11-12,43,F,TRUE,TRUE,usa,chicago,11,0.73,10.55,3,0.27,0,5.88,6.04,3,358.44,0.13,0.27,1,1.33,0.33,3,224,0.1,0.09,1.33,2.33,1523.03,0,1 night free hotel with flight,1
409073,2022-11-12,42,F,TRUE,FALSE,usa,sacramento,9,2.33,22.67,4,0.44,0,26.28,26.51,4,539.85,,0,1,1.25,1,4,283.75,,0,1,4.75,2698.6,0.25,1 night free hotel with flight,1
411179,2022-11-14,51,F,FALSE,FALSE,usa,san jose,9,2.22,43.89,4,0.44,0.25,25.51,5.54,3,463.43,0.18,0.44,1,1.25,0.5,3,229.5,,0.11,1.25,5.25,1960.15,0,no cancellation fees,1
411701,2022-11-14,40,F,FALSE,FALSE,canada,calgary,11,2.36,22.82,5,0.45,0,10.02,8.09,3,468.23,0.25,0.09,1,1,0.33,5,168.4,0.15,0.18,1,5.2,2625.85,0,1 night free hotel with flight,1
413128,2022-11-15,29,F,FALSE,FALSE,canada,hamilton,12,1.5,16.08,6,0.5,0,6.83,6.28,5,327.53,0.1,0.42,1,1.4,0.4,6,298.33,0.08,0.17,1.33,4.83,829.48,0,1 night free hotel with flight,1
413340,2022-11-15,47,F,TRUE,TRUE,usa,nashville,10,1.6,16.2,5,0.5,0,7.79,6.71,5,191.91,,0,1,1,0.6,2,245.5,0.15,0.1,1,5.5,1081.21,0,1 night free hotel with flight,1
413418,2022-11-15,54,F,FALSE,FALSE,usa,knoxville,11,1.45,15.82,5,0.45,0,9.44,7.55,4,249.64,0.12,0.27,1,1.25,1,4,116,0.11,0.36,1.25,2,1085.01,0.2,1 night free hotel with flight,1
413658,2022-11-15,51,F,TRUE,TRUE,usa,philadelphia,10,7.3,21.5,5,0.5,0.2,103.7,6.72,3,1087.29,0.15,0.2,1,2,1.5,5,158,0.12,0.4,1.25,6,2151.93,0,free checked bag,1
414128,2022-11-15,27,F,FALSE,FALSE,usa,seattle,12,1.75,17.17,6,0.5,0,9.38,9.3,4,798.24,0.05,0.08,0.5,1.5,0.5,6,270,0.08,0.17,1.33,3.83,3299.33,0,1 night free hotel with flight,1
415282,2022-11-16,41,F,TRUE,TRUE,usa,portland,11,1.36,14.36,4,0.36,0,9.07,9.3,4,859.14,0.1,0.09,1,1.5,0.25,4,131.25,0.16,0.36,1.5,3.25,2751.3,0,1 night free hotel with flight,1
415381,2022-11-16,46,F,TRUE,FALSE,usa,chicago,10,1,12.6,3,0.3,0,6.43,7.36,3,150.4,,0,0.67,1,1,2,119.5,0.15,0.1,1,2,955.73,0,1 night free hotel with flight,1
415581,2022-11-16,42,F,TRUE,FALSE,usa,new york,10,1.8,17.7,4,0.4,0,10.37,10.57,4,336.02,0.1,0.1,0.75,1,0.5,4,184,,0,1,5,2315.96,0,1 night free hotel with flight,1
416319,2022-11-16,55,F,TRUE,FALSE,usa,new york,12,3.08,29.42,3,0.25,0,9.13,9.29,3,254.45,0.15,0.08,1,1,1,3,108.67,0.08,0.17,1,1,1468.23,0.33,1 night free hotel with flight,1
416580,2022-11-16,43,F,FALSE,FALSE,usa,fort worth,10,6.3,35.6,7,0.7,0.14,7.32,7.04,7,414.97,0.05,0.3,0.86,1.33,0.5,5,180,0.1,0.2,1.5,2.33,1702.27,0,no cancellation fees,1
417679,2022-11-17,37,F,FALSE,FALSE,usa,new york,11,1.64,17.91,7,0.64,0,8.71,8.51,7,416.44,0.12,0.27,1,1.43,0.43,6,237.67,0.11,0.36,1.33,2.33,1875.2,0,1 night free hotel with flight,1
418329,2022-11-17,49,M,FALSE,TRUE,usa,detroit,9,2.44,23.89,4,0.44,0,7.13,8.34,3,148.51,0.1,0.33,1,1,0.67,4,112.75,0.13,0.22,1,9.25,834.38,0,1 night free hotel with flight,1
418488,2022-11-17,38,F,TRUE,FALSE,canada,toronto,10,2.4,22.1,5,0.5,0,5.14,7.03,4,352.9,0.23,0.2,1,1,0.5,5,160.8,0.13,0.3,1,4.2,1990.61,0,1 night free hotel with flight,1
418692,2022-11-17,39,F,FALSE,FALSE,usa,fort worth,12,1.17,30,5,0.42,0.2,43.44,43.77,5,860.67,0.07,0.33,1,1.33,0.5,5,163.67,0.1,0.33,1.33,4.17,8749.91,0,no cancellation fees,1
420648,2022-11-18,52,F,TRUE,TRUE,usa,portland,11,1.27,14,5,0.45,0,7.81,7.42,4,690.73,0.12,0.45,1,1,0.75,4,206.25,,0,1,5,3720.33,0,1 night free hotel with flight,1
420669,2022-11-18,51,F,TRUE,TRUE,canada,calgary,11,5.45,49,5,0.45,0.4,7.81,7.47,4,584.92,0.1,0.27,1,1,0.67,5,113.6,,0.18,1,5.6,3001,0.2,no cancellation fees,1
421247,2022-11-19,42,F,TRUE,TRUE,usa,memphis,10,2.3,22.2,6,0.6,0,7.78,7.93,6,248.84,,0,1,1.17,0.33,6,178.17,0.09,0.4,1.17,4,1206.22,0.17,1 night free hotel with flight,1
421515,2022-11-19,31,F,FALSE,FALSE,canada,winnipeg,9,2.33,22.56,3,0.33,0,7.08,7.26,3,362.56,0.15,0.11,1,1,0.33,3,183.67,0.05,0.11,1,2,1895.41,0,1 night free hotel with flight,1
421666,2022-11-19,29,F,FALSE,TRUE,usa,washington,10,2.7,45.8,3,0.3,0.33,7.76,7.99,3,446.92,0.05,0.2,1,1.25,1,3,70,,0.1,1.25,1.5,2743.18,0.33,no cancellation fees,1
421700,2022-11-19,40,F,FALSE,TRUE,usa,richmond,10,1.4,15.6,3,0.3,0,8.01,8.19,3,393.65,0.13,0.2,1,1.33,0,3,116.67,0.15,0.1,1.33,5,1999.87,0,1 night free hotel with flight,1
421870,2022-11-19,29,M,TRUE,TRUE,usa,little rock,10,1.7,17.1,5,0.5,0,51.54,8.61,5,4488.55,0.06,0.4,1,2.4,1.6,4,174,0.2,0.1,1,2.25,4697.08,0.2,free checked bag,1
422066,2022-11-19,55,F,TRUE,TRUE,usa,cincinnati,10,1.7,18.5,5,0.5,0,8.78,8.09,4,410.25,0.1,0.1,1,1.25,1.25,5,125.8,0.15,0.1,1.2,9.8,1725.02,0,free checked bag,1
422668,2022-11-20,17,F,FALSE,FALSE,usa,houston,10,0.9,12.2,0,0,,,,0,,0.18,0.2,0,,,0,,0.1,0.1,,,,0,exclusive discounts,1
423042,2022-11-20,42,F,FALSE,TRUE,canada,ottawa,10,4.4,29.6,8,0.8,0.13,6.27,6.44,5,231.2,0.15,0.4,1,1,0.5,7,140.5,0.1,0.3,1,7,1346.26,0.13,no cancellation fees,1
423413,2022-11-20,17,F,FALSE,FALSE,usa,new york,11,1.27,14.64,1,0.09,0,,8.1,0,,0.25,0.27,0,,,1,269,,0,2,20,,0,exclusive discounts,1
424553,2022-11-21,49,F,TRUE,FALSE,usa,oklahoma city,10,2.9,27.2,4,0.4,0,10.8,13.29,2,320.23,0.23,0.3,1,1,0.5,4,112,0.3,0.1,1,6.75,1812.8,0,1 night free hotel with flight,1
425632,2022-11-21,45,F,TRUE,FALSE,usa,tampa,11,1.36,14.55,4,0.36,0,5.17,4.06,3,440.45,0.1,0.09,1,1,0.33,3,164,0.05,0.09,1,3.33,2510.26,0.25,1 night free hotel with flight,1
425653,2022-11-21,20,M,FALSE,TRUE,usa,portland,9,1.33,14.11,1,0.11,0,,5.58,0,,0.1,0.11,0,,,1,165,,0,1,15,,0,exclusive discounts,1
425953,2022-11-22,37,F,TRUE,FALSE,usa,nashville,10,2.2,22.2,6,0.6,0,7.82,9.07,5,230.99,0.15,0.1,1,1.6,0,6,106.17,0.08,0.2,1.67,3.5,968.32,0,free hotel meal,1
425966,2022-11-22,56,F,TRUE,FALSE,usa,las vegas,10,1.6,16.9,3,0.3,0,8.14,8.39,3,907.05,,0,1,2,0.33,3,160.67,0.05,0.1,2,2.67,3377.13,0,1 night free hotel with flight,1
426478,2022-11-22,25,F,FALSE,FALSE,canada,hamilton,9,6.56,20,3,0.33,0.33,182.41,29.71,2,919.82,0.13,0.33,1,1,0,3,109.5,0.08,0.33,1,11.5,5186.29,0,no cancellation fees,1
427426,2022-11-22,36,F,FALSE,FALSE,usa,san diego,11,1.45,15.55,4,0.36,0,11.22,15.43,4,354.53,0.2,0.18,1,1,1,2,58,0.08,0.18,1,1,2143.76,0,1 night free hotel with flight,1
427506,2022-11-22,54,F,TRUE,TRUE,usa,norfolk,9,7.56,37.56,4,0.44,0.25,21.56,5.98,4,648.92,0.25,0.22,1,1.6,1.2,3,250.75,0.1,0.22,1,1.5,2166.79,0,free checked bag,1
428056,2022-11-23,37,M,FALSE,FALSE,canada,vancouver,9,1.56,17.22,5,0.56,0,7.7,10.83,4,594.32,0.14,0.44,1,1,0,4,178.5,0.15,0.11,1,5,3180.77,0,1 night free hotel with flight,1
428552,2022-11-23,37,F,TRUE,FALSE,usa,new york,11,1.27,14.09,4,0.36,0,7.66,7.85,4,362.12,0.25,0.09,1,1,0.25,4,167.5,0.13,0.18,1,1.25,1987.31,0,1 night free hotel with flight,1
428858,2022-11-23,21,F,FALSE,FALSE,usa,san diego,10,2,39.6,3,0.3,0.33,109.57,83.8,2,1381.11,0.1,0.2,1,1,0.33,3,216,,0.1,1,8,11185.38,0,no cancellation fees,1
429345,2022-11-23,66,M,TRUE,TRUE,usa,tallahassee,10,1.4,14.3,1,0.1,0,,8.64,0,,0.1,0.1,0,,,1,119,0.08,0.2,1,6,,0,exclusive discounts,1
429375,2022-11-23,33,F,FALSE,FALSE,usa,new york,10,4.8,30.1,4,0.4,0.25,93.14,7.82,4,625.19,,0.1,1,1,0.6,4,178,,0.1,1,1.67,3565.46,0,no cancellation fees,1
430722,2022-11-24,28,M,FALSE,FALSE,usa,mobile,10,6.1,34.6,3,0.3,0.33,6.4,6.59,3,366.75,0.13,0.3,1,1,0.5,3,244.25,0.05,0.3,1,3.25,2241.37,0,no cancellation fees,1
431144,2022-11-24,51,F,TRUE,FALSE,usa,cincinnati,10,1.1,13.6,3,0.3,0,10.71,10.15,2,241.55,0.15,0.2,1,1,0.5,3,152.67,0.18,0.2,1,3.33,1341.88,0,1 night free hotel with flight,1
431337,2022-11-24,38,F,FALSE,FALSE,usa,miami,11,1.55,16.27,5,0.45,0,8.79,7.72,4,332.83,,0,0.75,1,0.75,5,242,0.05,0.09,1,3.4,2174.93,0,1 night free hotel with flight,1
431602,2022-11-25,37,F,FALSE,FALSE,usa,tacoma,10,2.1,41.5,5,0.5,0.2,7.14,8.12,5,813.32,0.08,0.4,1,1.33,0.67,5,115.75,0.1,0.2,1.5,2.25,3301.08,0.2,no cancellation fees,1
431746,2022-11-25,40,F,FALSE,FALSE,usa,des moines,10,0.9,9.8,2,0.2,0,6.81,11.27,1,550.16,,0,1,2,2,2,141.5,0.08,0.2,1.5,5.5,1555.88,0,free checked bag,1
431899,2022-11-25,43,F,TRUE,FALSE,usa,seattle,10,4.8,31.5,3,0.3,0.33,6.12,6.35,3,538.39,0.15,0.2,1,1,0.25,3,191.25,,0.1,1,2.75,2697.41,0.33,no cancellation fees,1
431912,2022-11-25,35,F,FALSE,TRUE,usa,detroit,11,0.82,10.45,2,0.18,0,5.46,5.73,1,295.89,0.1,0.18,1,2,1,1,106,0.2,0.09,1,4,782.98,0,1 night free hotel with flight,1
432333,2022-11-25,49,F,TRUE,TRUE,usa,milwaukee,9,1.44,15.33,3,0.33,0,35.13,25.1,2,622.61,,0,1,2,1.5,3,136,0.18,0.22,1.33,6.67,2122.28,0,free checked bag,1
432637,2022-11-25,36,F,FALSE,TRUE,usa,san antonio,10,1.8,19.5,5,0.5,0,6.6,6.78,5,367.89,0.13,0.2,1,1,0.2,5,186.6,0.15,0.1,1,1.6,2011.89,0,1 night free hotel with flight,1
432941,2022-11-25,40,F,FALSE,FALSE,usa,anchorage,11,1.73,17.27,5,0.45,0,6.81,7.41,4,961.14,,0,1,1.5,0.25,5,140.2,0.05,0.09,1.6,4.2,3733.28,0,free hotel meal,1
433080,2022-11-26,44,F,TRUE,FALSE,usa,colorado springs,9,2,20.44,5,0.56,0,8.11,8.28,5,357.26,,0,1,1.2,1,5,312,0.12,0.33,1.2,3.6,1798.38,0,1 night free hotel with flight,1
433339,2022-11-26,25,F,FALSE,TRUE,usa,detroit,10,1.3,14.5,3,0.3,0,8.52,6.09,1,54.64,0.28,0.2,1,1,1,3,190.33,0.1,0.1,1,6.67,339.72,0,1 night free hotel with flight,1
433905,2022-11-26,25,F,FALSE,FALSE,usa,new york,10,1.4,15.2,2,0.2,0,,10.09,0,,0.05,0.1,0,,,2,141,0.15,0.1,1.5,10,,0,exclusive discounts,1
434238,2022-11-26,50,F,TRUE,TRUE,usa,indianapolis,11,1.55,16.82,3,0.27,0,9.22,10.65,3,216.29,,0,1,1,0.67,2,103,0.1,0.09,1,4,1241.12,0.33,1 night free hotel with flight,1
434623,2022-11-26,34,F,FALSE,FALSE,canada,montreal,9,3.22,51.33,5,0.56,0.2,6.66,6.83,5,281.38,0.08,0.33,1,1,0.17,5,296.5,0.15,0.22,1,7.67,1688.92,0.2,no cancellation fees,1
435231,2022-11-27,30,F,FALSE,FALSE,canada,toronto,11,1.55,16.09,4,0.36,0,5.41,9.1,2,80.09,0.13,0.18,1,1,0.5,4,111,0.1,0.09,1,3.25,526.14,0,1 night free hotel with flight,1
435596,2022-11-27,53,F,FALSE,FALSE,usa,houston,10,2.4,23.2,4,0.4,0,8.21,8.41,4,388.73,0.24,0.4,1,1,0.5,4,202.5,0.15,0.1,1,3,2298.87,0,1 night free hotel with flight,1
435669,2022-11-27,44,F,FALSE,TRUE,usa,tampa,10,1.8,18,3,0.3,0,6.75,6.97,3,832.83,0.18,0.2,1,1.67,0.33,3,225.33,0.05,0.1,1.67,0.67,2706.06,0.33,1 night free hotel with flight,1
435837,2022-11-27,51,F,FALSE,FALSE,usa,new orleans,10,1.6,16.8,3,0.3,0,7.49,7.64,2,337.22,0.2,0.1,1,1,1.5,3,118.33,0.15,0.1,1,5.33,1962.2,0,free checked bag,1
435882,2022-11-27,51,F,TRUE,FALSE,usa,washington,11,2.91,43.91,4,0.36,0.25,7.47,7.63,4,269.4,0.07,0.36,1,1,0.2,4,221.4,0.05,0.36,1,0.6,1477.61,0.25,no cancellation fees,1
436320,2022-11-27,49,F,TRUE,TRUE,usa,milwaukee,9,1.67,17.78,3,0.33,0,8.09,14.12,2,199.72,0.1,0.22,1,1,0.5,3,104.33,0.1,0.11,1.33,4.67,1131.28,0.33,free hotel meal,1
436894,2022-11-28,41,F,TRUE,FALSE,usa,louisville,9,0.89,11.44,3,0.33,0,43.46,43.64,3,475.68,0.4,0.11,0.67,1.33,0.67,3,73.67,0.1,0.33,1,6.33,1849.06,0,1 night free hotel with flight,1
437069,2022-11-28,43,F,FALSE,FALSE,usa,tucson,10,2.7,25.9,7,0.7,0,7.06,7.22,7,296.9,0.18,0.2,1,1.14,0.43,7,158.43,0.13,0.2,1.14,3.43,1581.44,0,1 night free hotel with flight,1
437162,2022-11-28,30,F,FALSE,FALSE,usa,madison,10,2.6,45.6,3,0.3,0.33,9.39,13.17,3,395.42,0.15,0.3,0.67,1,0.5,3,169,0.05,0.2,1,2.5,2009.07,0,no cancellation fees,1
437251,2022-11-28,43,F,FALSE,FALSE,canada,london,10,1.5,16.6,4,0.4,0,7.59,7.24,3,362.37,,0,1,1,0.33,4,98.25,,0,1,4.75,1885.88,0,1 night free hotel with flight,1
437539,2022-11-28,46,F,FALSE,FALSE,usa,nashville,10,2,21.1,7,0.7,0,7.94,7.8,7,286.72,0.1,0.1,1,1,0.43,6,144.33,0.08,0.2,1,1.83,1555.29,0.14,1 night free hotel with flight,1
437549,2022-11-28,39,F,FALSE,FALSE,usa,new orleans,10,2,19.2,5,0.5,0,9.01,9.18,5,299.64,0.1,0.2,1,1,1.2,5,178.8,0.2,0.1,1,4.4,1767.92,0,free checked bag,1
438189,2022-11-28,36,F,TRUE,FALSE,usa,fort worth,11,1.73,18.82,7,0.64,0,8,8.14,7,294.63,0.1,0.09,1,1.14,0.71,6,211,0.1,0.09,1.17,1.83,1409.48,0,1 night free hotel with flight,1
438406,2022-11-28,43,F,FALSE,FALSE,usa,los angeles,10,1.2,14.1,4,0.4,0,7.18,6.92,4,675.02,0.08,0.3,1,1.25,0.5,3,247.33,0.13,0.2,1.33,1.33,3635.81,0,1 night free hotel with flight,1
438551,2022-11-29,36,F,TRUE,TRUE,usa,charlotte,11,2.27,39.55,4,0.36,0.25,111.25,69.53,2,9136.25,0.15,0.18,1,4.33,4,4,138.6,0.25,0.18,1.8,6.6,9874.95,0,free checked bag,1
438596,2022-11-29,24,F,FALSE,FALSE,usa,oklahoma city,10,0.9,11,2,0.2,0,8.81,9.39,1,108.48,0.11,0.4,1,1,1,2,159,0.05,0.2,1,4,578.11,0,1 night free hotel with flight,1
438839,2022-11-29,49,F,FALSE,TRUE,usa,new york,10,1.6,16.5,5,0.5,0,7.02,7.23,5,341.3,0.22,0.3,0.6,1,0.8,5,141,0.08,0.4,1,5.6,2391.37,0,1 night free hotel with flight,1
438937,2022-11-29,37,F,FALSE,FALSE,usa,sacramento,10,1.1,12.7,3,0.3,0,6.28,6.5,3,354.71,0.05,0.1,0.67,1,0.67,3,376,0.15,0.2,1,2,2511.03,0,1 night free hotel with flight,1
438985,2022-11-29,30,F,FALSE,FALSE,usa,new york,10,3.1,20.5,4,0.4,0.25,148.45,148.86,4,1135.92,0.1,0.3,1,1,0.2,4,324.4,0.15,0.2,1,4.8,6328.07,0,no cancellation fees,1
438995,2022-11-29,23,F,FALSE,FALSE,usa,tallahassee,11,1.27,14.45,1,0.09,0,,17.76,0,,0.05,0.09,0,,,1,48,0.1,0.18,1,5,,0,exclusive discounts,1
439052,2022-11-29,51,F,TRUE,FALSE,usa,richmond,11,1.64,17.55,5,0.45,0,5.84,6.06,5,452.06,0.12,0.27,1,1,0.6,5,164.2,0.1,0.09,1,5.2,2722.06,0,1 night free hotel with flight,1
439120,2022-11-29,38,M,TRUE,FALSE,usa,tulsa,10,1.6,17.5,2,0.2,0,9.1,10.71,2,398.96,0.1,0.1,1,1,0.5,1,93,0.1,0.1,1,0,2091.84,0,1 night free hotel with flight,1
439363,2022-11-29,51,F,FALSE,FALSE,usa,fort worth,10,1.8,19.3,6,0.6,0,7.28,7.86,5,219.88,0.1,0.1,1,1,0.2,4,101,0.05,0.1,1,4.5,1278.12,0,1 night free hotel with flight,1
440212,2022-11-29,39,F,TRUE,TRUE,usa,winston-salem,10,2,19.2,3,0.3,0,5.64,12.19,2,369.47,0.08,0.2,1,1.5,1,3,82.67,0.1,0.2,1.67,2.67,2015.32,0,free hotel meal,1
440655,2022-11-30,31,F,FALSE,TRUE,canada,toronto,10,1.7,18.1,5,0.5,0,6.58,6.74,5,253.65,,0,1,1.2,0,5,192.6,0.1,0.3,1.2,0.8,1356.09,0.2,1 night free hotel with flight,1
441200,2022-11-30,35,F,FALSE,TRUE,canada,ottawa,10,1.4,15.6,4,0.4,0,6.77,11.32,3,326.65,,0,1,1,1.33,3,129,0.3,0.1,1,2,1695.31,0,free checked bag,1
441205,2022-11-30,46,F,TRUE,TRUE,usa,san antonio,10,2,20.4,4,0.4,0,6.49,4.25,4,529.43,0.13,0.2,1,1.25,0.75,2,143.5,0.13,0.2,1.5,0.5,2457.43,0,1 night free hotel with flight,1
441448,2022-11-30,28,F,FALSE,TRUE,usa,san antonio,10,0.9,10.2,2,0.2,0,7.2,7.34,2,201.76,0.1,0.1,1,1,1,2,328,0.1,0.1,1,3,1203.32,0,1 night free hotel with flight,1
441457,2022-11-30,59,F,TRUE,FALSE,usa,washington,10,1.5,16.1,5,0.5,0,7.11,6.93,4,150.21,0.08,0.3,1,1.25,0.5,5,192.4,0.15,0.2,1.4,3,632.53,0,free hotel meal,1
441982,2022-11-30,47,F,FALSE,FALSE,usa,new york,11,1.45,15.64,5,0.45,0,6.09,6.47,5,253.48,0.12,0.27,0.8,1.4,0.4,3,348.33,0.07,0.27,1,2.67,1502.57,0.2,1 night free hotel with flight,1
442484,2022-12-01,43,F,TRUE,FALSE,usa,houston,10,1.8,19.4,5,0.5,0,7.12,6.96,5,298.95,0.22,0.3,0.8,1,0.6,3,120.33,0.13,0.2,1,1,2061.16,0,1 night free hotel with flight,1
